Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,age,Emp_duration,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32.84873374401095,4.098562628336755,1,0,0,0,Managers,1,0
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.80698151950719,1.160848733744011,1,1,1,0,Sales staff,1,0
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,41.229295003422315,2.926762491444216,1,0,0,0,Low-skill Laborers,1,0
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,28.605065023956193,6.360027378507871,1,1,0,1,Laborers,2,0
5051050,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,61.347022587268995,5.952087611225188,1,0,0,0,Laborers,2,0
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,42.08350444900753,9.122518822724162,1,0,0,0,Core staff,2,0
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,33.17180013689254,1.514031485284052,1,0,0,0,Managers,2,0
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,46.46406570841889,1.0266940451745379,1,0,0,0,Laborers,1,0
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,39.3264887063655,17.39082819986311,1,0,0,0,Laborers,1,0
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,34.74880219028063,2.891170431211499,1,0,1,0,Laborers,2,0
5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,60.07939767282683,0.0,1,0,0,0,Laborers,1,0
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,37.478439425051334,3.2087611225188226,1,0,0,0,Sales staff,3,0
5095554,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.61396303901437,0.0,1,0,1,0,Laborers,2,0
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,37.35249828884326,12.766598220396988,1,0,1,0,Laborers,2,0
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.75496235455168,1.8562628336755647,1,0,1,1,Core staff,3,0
5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.61670088980151,0.0,1,0,0,0,Laborers,2,0
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.21492128678987,12.407939767282683,1,0,0,0,Laborers,2,0
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,34.70773442847365,15.29637234770705,1,0,0,0,Medicine staff,2,0
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,55.09924709103354,0.0,1,0,0,0,Laborers,1,0
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,43.91606316433474,3.8494182067077345,1,0,0,0,Laborers,1,0
5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,57.045859000684466,24.54757015742642,1,0,0,0,Laborers,2,0
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,39.2498288843258,18.781656399726216,1,0,0,0,Laborers,5,0
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,56.98562628336756,0.0,1,0,0,0,Laborers,2,0
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.770704996577685,0.0,1,0,0,0,Laborers,2,0
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,52.56673511293634,0.947296372347707,1,0,1,0,High skill tech staff,2,0
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,54.261464750171115,4.005475701574264,1,0,1,0,Laborers,1,0
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,51.279945242984255,0.42984257357973993,1,0,0,1,Cooking staff,2,0
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,45.516769336071185,1.5359342915811087,1,0,0,0,Laborers,4,0
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,52.34770704996578,10.023271731690622,1,0,0,0,Drivers,2,0
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27.655030800821354,1.3826146475017111,1,1,1,0,Laborers,2,0
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,55.60301163586585,0.0,1,0,1,0,Laborers,1,0
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,66.5160848733744,0.0,1,0,0,0,Laborers,1,0
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.096509240246405,4.892539356605065,1,0,0,0,Sales staff,2,0
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,49.582477754962355,18.518822724161534,1,0,0,0,Managers,2,0
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,60.876112251882276,29.021218343600275,1,0,0,0,Laborers,1,0
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49.09514031485284,10.948665297741274,1,1,1,0,Laborers,3,0
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.175906913073234,10.841889117043122,1,0,0,0,Core staff,4,0
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,30.184804928131417,5.653661875427789,1,1,1,1,Laborers,3,0
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,64.46543463381246,0.0,1,0,0,0,Laborers,2,0
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,64.27926078028747,0.0,1,0,0,0,Laborers,1,0
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.93429158110883,6.09719370294319,1,0,1,0,Core staff,2,0
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,34.997946611909654,3.299110198494182,1,0,0,0,Core staff,2,0
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,34.27241615331965,3.1074606433949348,1,0,0,0,Cleaning staff,4,0
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.82614647501711,14.209445585215606,1,0,0,0,Cleaning staff,2,0
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,43.3264887063655,10.184804928131417,1,1,1,0,Managers,2,0
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,53.61806981519507,7.208761122518823,1,0,0,0,Laborers,1,0
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.06639288158795,0.0,1,0,1,0,Laborers,2,0
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.175906913073234,0.0,1,0,1,0,Laborers,3,0
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.05612594113621,0.432580424366872,1,0,0,0,Core staff,1,0
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,33.76043805612594,8.958247775496236,1,0,0,0,Core staff,3,0
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,38.51882272416153,6.844626967830253,1,1,1,1,Core staff,3,0
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,55.7015742642026,0.0,1,0,1,0,Laborers,2,0
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,52.58590006844627,11.846680355920602,1,0,0,0,Sales staff,2,0
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.60643394934976,16.517453798767967,1,0,1,0,Medicine staff,2,0
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,27.474332648870636,0.4654346338124572,1,0,0,0,Cleaning staff,3,0
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,24.04928131416838,0.7611225188227242,1,1,0,1,Medicine staff,2,0
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,41.56331279945243,8.383299110198495,1,0,0,0,Laborers,2,0
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,40.84052019164955,22.33264887063655,1,1,1,0,Drivers,2,0
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.10335386721424,7.263518138261465,1,0,1,0,Laborers,4,0
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.409308692676248,5.347022587268994,1,0,0,0,Core staff,2,0
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,40.747433264887064,14.940451745379876,1,0,1,0,Cooking staff,2,0
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.12594113620808,5.467488021902806,1,0,0,0,Laborers,2,0
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,40.785763175906915,9.404517453798768,1,1,1,1,Laborers,2,0
5054373,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.73648186173853,0.0,1,0,1,0,Laborers,1,0
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,28.930869267624914,4.117727583846681,1,1,0,0,Core staff,3,0
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,38.559890485968516,7.381245722108145,1,1,0,0,Drivers,2,0
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,51.96167008898015,0.0,1,0,1,0,Laborers,3,0
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.08966461327857,0.0,1,0,0,0,Laborers,1,0
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,24.78302532511978,0.621492128678987,1,0,0,0,Laborers,1,0
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47.02532511978097,0.3613963039014374,1,0,0,0,Laborers,2,0
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,43.91606316433474,18.127310061601644,1,1,1,0,Medicine staff,4,0
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.238193018480494,0.0,1,0,1,0,Laborers,1,0
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,30.87748117727584,6.792607802874743,1,0,0,0,Laborers,3,0
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,31.906913073237508,7.715263518138261,1,0,0,0,Laborers,2,0
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,54.21218343600274,2.948665297741273,1,0,1,0,Core staff,2,0
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,51.37303216974675,25.347022587268995,1,0,0,0,High skill tech staff,2,0
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,46.836413415468854,6.234086242299795,1,0,0,0,Core staff,2,0
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32.84873374401095,4.098562628336755,1,0,0,0,Managers,1,0
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,59.36755646817249,6.631074606433949,1,0,0,0,Drivers,2,0
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,29.70841889117043,2.2614647501711156,1,0,0,0,Laborers,2,0
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.659137577002056,8.128678986995208,1,1,0,0,Low-skill Laborers,3,0
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,27.030800821355236,5.711156741957564,1,0,1,1,Laborers,1,0
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,27.45516769336071,2.9295003422313486,1,1,0,0,Laborers,2,0
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,42.776180698151954,22.373716632443532,1,1,1,0,High skill tech staff,3,0
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.280629705681044,1.919233401779603,1,0,0,0,High skill tech staff,2,0
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28.960985626283367,3.789185489390828,1,1,0,0,Sales staff,2,0
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,60.16974674880219,25.864476386036962,1,0,0,0,High skill tech staff,1,0
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,38.35728952772074,0.0,1,0,0,0,Laborers,2,0
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,40.03285420944559,3.1759069130732374,1,1,1,0,Core staff,4,0
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,35.73442847364819,5.344284736481861,1,0,0,0,Cooking staff,3,0
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,41.451060917180016,13.1854893908282,1,0,1,0,Cleaning staff,2,0
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29.31416837782341,3.707049965776865,1,0,0,0,Managers,2,0
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,58.25051334702259,3.0882956878850103,1,0,1,0,Accountants,2,0
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,63.95619438740589,1.2840520191649556,1,0,0,0,Laborers,2,0
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,35.85215605749487,0.5941136208076659,1,0,1,0,Laborers,4,0
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,47.51540041067762,8.960985626283367,1,1,1,0,Secretaries,2,0
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.82956878850102,0.0,1,0,1,0,Laborers,1,0
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,30.833675564681723,1.541409993155373,1,0,0,1,Accountants,3,0
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.336755646817245,0.0,1,0,0,0,Laborers,1,0
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.36002737850787,0.0,1,0,0,0,Laborers,2,0
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,59.9233401779603,4.177960301163586,1,0,0,0,Core staff,1,0
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.059548254620125,5.727583846680356,1,0,0,0,Core staff,4,0
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.61327857631759,4.788501026694045,1,0,0,0,High skill tech staff,2,0
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.044490075290895,0.0,1,0,1,0,Laborers,2,0
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,35.10198494182067,2.5489390828199863,1,0,1,1,Laborers,3,0
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43.879534565366185,15.43874058863792,1,0,1,0,Managers,4,0
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.78507871321013,4.583162217659138,1,0,0,0,Managers,5,0
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,29.94387405886379,0.459958932238193,1,0,1,0,Managers,4,0
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.163586584531146,3.0882956878850103,1,0,1,0,Cleaning staff,2,0
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.227926078028744,0.0,1,0,1,0,Laborers,2,0
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,29.5523613963039,11.030800821355236,1,0,0,1,Laborers,2,0
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,43.91606316433474,13.598904859685147,1,1,1,0,Laborers,2,0
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.572895277207394,8.985626283367557,1,0,0,0,Medicine staff,2,0
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,48.22724161533196,0.9281314168377823,1,0,0,0,Accountants,1,0
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.53319644079398,21.845311430527037,1,0,0,0,High skill tech staff,2,0
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.510609171800134,26.510609171800137,1,0,0,0,Laborers,1,0
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.61327857631759,4.788501026694045,1,0,0,0,High skill tech staff,2,0
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,58.52703627652293,1.5797399041752225,1,0,0,1,Laborers,2,0
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,28.262833675564682,7.17864476386037,1,1,1,1,Managers,2,0
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,37.80971937029432,4.594113620807666,1,1,1,1,Core staff,3,0
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,27.630390143737166,2.6721423682409307,1,0,0,0,Laborers,3,0
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34.19028062970568,9.878165639972622,1,0,0,0,Security staff,4,0
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.290212183436005,5.631759069130732,1,0,0,0,Sales staff,1,0
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.77275838466804,5.45927446954141,1,0,1,0,High skill tech staff,3,0
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,43.22518822724162,4.2792607802874745,1,0,0,0,Security staff,4,0
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,64.91718001368925,20.517453798767967,1,0,0,0,Laborers,2,0
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,53.935660506502394,0.0,1,0,0,0,Laborers,2,0
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47.06091718001369,12.383299110198495,1,0,0,0,Managers,2,0
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,35.233401779603014,0.9308692676249144,1,1,1,0,Managers,2,0
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.23956194387407,0.0,1,0,0,0,Laborers,2,0
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22.869267624914443,2.9596167008898013,1,1,0,1,Core staff,2,0
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.03422313483915,18.10814510609172,1,0,0,0,Laborers,1,0
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,42.625598904859686,4.487337440109514,1,1,0,0,Core staff,2,0
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,39.408624229979466,2.516084873374401,1,0,1,0,Managers,1,0
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.605065023956193,9.286789869952088,1,1,1,1,Realty agents,3,0
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,48.35044490075291,8.928131416837783,1,1,1,0,Laborers,2,0
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.70225872689939,10.754277891854894,1,0,0,0,Managers,3,0
5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.676933607118414,0.0,1,0,0,0,Laborers,2,0
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,35.64955509924709,13.91375770020534,1,1,0,0,Managers,2,0
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,50.666666666666664,9.938398357289527,1,0,0,0,Core staff,2,0
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.64544832306639,9.831622176591376,1,0,1,1,Laborers,1,0
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,33.70841889117043,3.2826830937713893,1,0,0,0,Core staff,4,0
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,52.83504449007529,6.759753593429158,1,0,0,0,Laborers,1,0
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,42.42026009582478,11.783709787816564,1,0,0,0,Sales staff,1,0
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.64065708418891,0.0,1,0,1,0,Laborers,2,0
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.680355920602327,6.882956878850103,1,0,0,1,Core staff,3,0
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,33.50581793292265,5.987679671457905,1,1,1,0,Managers,4,0
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,41.50855578370979,19.548254620123203,1,0,0,0,Core staff,1,0
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,32.479123887748116,0.26283367556468173,1,1,0,0,Laborers,4,0
5143620,F,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.540041067761805,0.0,1,0,1,0,Laborers,2,0
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,40.9637234770705,14.171115674195756,1,0,0,0,Laborers,3,0
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.04654346338125,18.510609171800137,1,1,1,0,Cleaning staff,2,0
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,52.75838466803559,6.450376454483231,1,0,1,0,Managers,2,0
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,43.91606316433474,0.0,1,0,1,0,Laborers,2,0
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,41.73579739904175,7.96167008898015,1,1,0,1,Managers,3,0
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.865845311430526,9.125256673511293,1,1,0,0,Waiters/barmen staff,2,0
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.474332648870636,9.845311430527037,1,0,1,0,Managers,2,0
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,31.381245722108144,12.61054072553046,1,0,0,0,Laborers,4,0
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,34.09719370294319,11.033538672142368,1,1,1,0,Sales staff,3,0
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,52.82683093771389,14.362765229295004,1,1,0,0,Laborers,1,0
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.1088295687885,8.361396303901437,1,0,0,0,Medicine staff,1,0
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.361396303901437,7.956194387405886,1,0,1,0,Laborers,2,0
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.83846680355921,5.242984257357974,1,0,1,0,Laborers,3,0
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,59.80835044490075,0.0,1,0,0,0,Laborers,1,0
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.76865160848734,3.468856947296372,1,0,0,0,High skill tech staff,1,0
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.72689938398357,0.0,1,0,0,0,Laborers,2,0
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.47022587268994,3.4387405886379194,1,0,0,0,Cooking staff,2,0
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,28.673511293634498,4.7118412046543465,1,0,1,0,Laborers,3,0
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,39.31006160164271,6.3436002737850785,1,0,0,0,Laborers,4,0
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34.93497604380561,4.15605749486653,1,0,0,0,Laborers,4,0
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.48733744010951,21.366187542778917,1,1,0,0,Laborers,2,0
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,24.6652977412731,2.3655030800821355,1,0,0,0,Laborers,2,0
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,38.49418206707735,20.161533196440793,1,1,0,0,Cooking staff,2,0
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,22.73511293634497,3.0143737166324436,1,1,0,0,Laborers,1,0
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.90759753593429,0.0,1,0,0,0,Laborers,1,0
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,28.191649555099247,6.108145106091718,1,0,0,0,Managers,2,0
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,34.554414784394254,3.6331279945242985,1,0,0,0,Managers,4,0
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47.82477754962355,0.971937029431896,1,1,1,0,Laborers,2,0
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55.964407939767284,0.0,1,0,0,0,Laborers,1,0
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,31.225188227241617,5.295003422313484,1,1,0,0,Laborers,2,0
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,54.78713210130048,0.0,1,0,0,0,Laborers,1,0
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,41.91375770020534,14.179329226557153,1,1,1,0,Core staff,2,0
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.229295003422312,6.368240930869268,1,0,1,1,Laborers,3,0
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.03764544832307,2.6830937713894594,1,1,1,0,Core staff,3,0
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,35.13757700205339,3.351129363449692,1,0,0,1,Laborers,3,0
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.548939082819984,19.29637234770705,1,0,0,0,Accountants,2,0
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.20739219712526,4.594113620807666,1,0,0,0,Laborers,2,0
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,26.324435318275153,6.203969883641341,1,0,0,1,Managers,3,0
